id,observation_date,observation_time,pos,origin,destination,is_one_way,outbound_travel_stop_over,inbound_travel_stop_over,carrier,outbound_flight_no,inbound_flight_no,outbound_departure_date,outbound_departure_time,outbound_arrival_date,outbound_arrival_time,inbound_departure_date,inbound_departure_time,inbound_arrival_date,inbound_arrival_time,outbound_fare_basis,inbound_fare_basis,outbound_booking_class,inbound_booking_class,price_exc,price_inc,tax,currency,source,price_outbound,price_inbound,is_tax_inc_outin,search_class,outbound_fare_family,inbound_fare_family,outbound_seats,inbound_seats,los,outbound_flight_duration,inbound_flight_duration,outbound_marketing_carrier_list,inbound_marketing_carrier_list,outbound_operating_carrier_list,inbound_operating_carrier_list,reference
308,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1994","AA1641,AA1215",9/8/24,13:27,9/9/24,9:35,9/10/24,23:59,9/11/24,12:01,"LNN0ADM1,LNN0ADM1","LNN0ADM1,LNN0ADM1","L,L","L,L",11950,14844,2894,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1268,662,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
309,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1582","AA0971,AA0353",9/8/24,13:27,9/9/24,12:47,9/10/24,0:55,9/10/24,10:07,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,492,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
310,12/13/23,16:02,MX,PVR,LAX,0,DFW,PHX,AA,"AA1215,AA1582","AA0852,AA0554",9/8/24,13:27,9/9/24,12:47,9/10/24,6:05,9/10/24,12:22,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,317,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
311,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1582","AA1540,AA0353",9/8/24,13:27,9/9/24,12:47,9/10/24,15:30,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","VNN0ADM1,VNN0ADM1","L,L","V,V",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,1057,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
312,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1582","AA2833,AA0353",9/8/24,13:27,9/9/24,12:47,9/10/24,16:25,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","VNN0ADM1,VNN0ADM1","L,L","V,V",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,1002,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
313,12/13/23,16:02,MX,PVR,LAX,0,DFW,PHX,AA,"AA1215,AA1582","AA0493,AA0554",9/8/24,13:27,9/9/24,12:47,9/10/24,16:35,9/11/24,12:22,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,1127,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
314,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1582","AA1504,AA0353",9/8/24,13:27,9/9/24,12:47,9/10/24,17:30,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,937,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
315,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1582","AA1669,AA0353",9/8/24,13:27,9/9/24,12:47,9/10/24,18:30,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,877,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
316,12/13/23,16:02,MX,PVR,LAX,0,DFW,PHX,AA,"AA1215,AA1582","AA1675,AA0554",9/8/24,13:27,9/9/24,12:47,9/10/24,19:25,9/11/24,12:22,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,957,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
317,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1582","AA1641,AA0353",9/8/24,13:27,9/9/24,12:47,9/10/24,23:59,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","VNN0ADM1,VNN0ADM1","L,L","V,V",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,548,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
318,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1582","AA1641,AA1215",9/8/24,13:27,9/9/24,12:47,9/10/24,23:59,9/11/24,12:01,"LNN0ADM1,LNN0ADM1","LNN0ADM1,LNN0ADM1","L,L","L,L",11950,14844,2894,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1460,662,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
319,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1540","AA0971,AA0353",9/8/24,13:27,9/9/24,13:37,9/10/24,0:55,9/10/24,10:07,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,492,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
320,12/13/23,16:02,MX,PVR,LAX,0,DFW,PHX,AA,"AA1215,AA1540","AA0852,AA0554",9/8/24,13:27,9/9/24,13:37,9/10/24,6:05,9/10/24,12:22,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,317,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
321,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1540","AA1540,AA0353",9/8/24,13:27,9/9/24,13:37,9/10/24,15:30,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","VNN0ADM1,VNN0ADM1","L,L","V,V",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,1057,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
322,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1540","AA2833,AA0353",9/8/24,13:27,9/9/24,13:37,9/10/24,16:25,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","VNN0ADM1,VNN0ADM1","L,L","V,V",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,1002,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
323,12/13/23,16:02,MX,PVR,LAX,0,DFW,PHX,AA,"AA1215,AA1540","AA0493,AA0554",9/8/24,13:27,9/9/24,13:37,9/10/24,16:35,9/11/24,12:22,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,1127,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
324,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1540","AA1504,AA0353",9/8/24,13:27,9/9/24,13:37,9/10/24,17:30,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,937,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
325,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1540","AA1669,AA0353",9/8/24,13:27,9/9/24,13:37,9/10/24,18:30,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,877,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
326,12/13/23,16:02,MX,PVR,LAX,0,DFW,PHX,AA,"AA1215,AA1540","AA1675,AA0554",9/8/24,13:27,9/9/24,13:37,9/10/24,19:25,9/11/24,12:22,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,957,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
327,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1540","AA1641,AA0353",9/8/24,13:27,9/9/24,13:37,9/10/24,23:59,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","VNN0ADM1,VNN0ADM1","L,L","V,V",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,548,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
328,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1540","AA1641,AA1215",9/8/24,13:27,9/9/24,13:37,9/10/24,23:59,9/11/24,12:01,"LNN0ADM1,LNN0ADM1","LNN0ADM1,LNN0ADM1","L,L","L,L",11950,14844,2894,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1510,662,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
329,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1504","AA0971,AA0353",9/8/24,13:27,9/9/24,15:53,9/10/24,0:55,9/10/24,10:07,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,492,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
330,12/13/23,16:02,MX,PVR,LAX,0,DFW,PHX,AA,"AA1215,AA1504","AA0852,AA0554",9/8/24,13:27,9/9/24,15:53,9/10/24,6:05,9/10/24,12:22,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,317,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
331,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1504","AA1540,AA0353",9/8/24,13:27,9/9/24,15:53,9/10/24,15:30,9/11/24,10:07,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,1057,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
332,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1504","AA2833,AA0353",9/8/24,13:27,9/9/24,15:53,9/10/24,16:25,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","VNN0ADM1,VNN0ADM1","L,L","V,V",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,1002,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
333,12/13/23,16:02,MX,PVR,LAX,0,DFW,PHX,AA,"AA1215,AA1504","AA0493,AA0554",9/8/24,13:27,9/9/24,15:53,9/10/24,16:35,9/11/24,12:22,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,1127,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
334,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1504","AA1504,AA0353",9/8/24,13:27,9/9/24,15:53,9/10/24,17:30,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,937,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
335,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1504","AA1669,AA0353",9/8/24,13:27,9/9/24,15:53,9/10/24,18:30,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,877,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
336,12/13/23,16:02,MX,PVR,LAX,0,DFW,PHX,AA,"AA1215,AA1504","AA1675,AA0554",9/8/24,13:27,9/9/24,15:53,9/10/24,19:25,9/11/24,12:22,"LNN0ADM1,LNN0ADM1","GNN0NDM1,GNN0NDM1","L,L","G,G",9136,11918,2782,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,957,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
337,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1504","AA1641,AA0353",9/8/24,13:27,9/9/24,15:53,9/10/24,23:59,9/11/24,10:07,"LNN0ADM1,LNN0ADM1","VNN0ADM1,VNN0ADM1","L,L","V,V",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,548,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
338,12/13/23,16:02,MX,PVR,LAX,0,DFW,DFW,AA,"AA1215,AA1504","AA1641,AA1215",9/8/24,13:27,9/9/24,15:53,9/10/24,23:59,9/11/24,12:01,"LNN0ADM1,LNN0ADM1","LNN0ADM1,LNN0ADM1","L,L","L,L",11950,14844,2894,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1646,662,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
339,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1675","AA0971,AA0353",9/8/24,13:30,9/8/24,18:29,9/10/24,0:55,9/10/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,492,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
340,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA1675","AA0852,AA0554",9/8/24,13:30,9/8/24,18:29,9/10/24,6:05,9/10/24,12:22,"VNN0ADM1,VNN0ADM1","ONN7ADM1,ONN7ADM1","V,V","O,O",6062,8721,2659,MXN,Expedia,4411.89,1650.11,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,317,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
341,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1675","AA1540,AA0353",9/8/24,13:30,9/8/24,18:29,9/10/24,15:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,1057,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
342,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1675","AA2833,AA0353",9/8/24,13:30,9/8/24,18:29,9/10/24,16:25,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,1002,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
343,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA1675","AA0493,AA0554",9/8/24,13:30,9/8/24,18:29,9/10/24,16:35,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,1127,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
344,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1675","AA1504,AA0353",9/8/24,13:30,9/8/24,18:29,9/10/24,17:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,937,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
345,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1675","AA1669,AA0353",9/8/24,13:30,9/8/24,18:29,9/10/24,18:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,877,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
346,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA1675","AA1675,AA0554",9/8/24,13:30,9/8/24,18:29,9/10/24,19:25,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,957,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
347,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1675","AA1641,AA0353",9/8/24,13:30,9/8/24,18:29,9/10/24,23:59,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,4412,4412,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,548,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
348,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1675","AA1641,AA1215",9/8/24,13:30,9/8/24,18:29,9/10/24,23:59,9/11/24,12:01,"VNN0ADM1,VNN0ADM1","LNN0ADM1,LNN0ADM1","V,V","L,L",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,359,662,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
349,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA2001","AA0971,AA0353",9/8/24,13:30,9/8/24,22:03,9/10/24,0:55,9/10/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,492,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
350,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA2001","AA0852,AA0554",9/8/24,13:30,9/8/24,22:03,9/10/24,6:05,9/10/24,12:22,"VNN0ADM1,VNN0ADM1","ONN7ADM1,ONN7ADM1","V,V","O,O",6062,8721,2659,MXN,Expedia,4411.89,1650.11,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,317,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
351,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA2001","AA1540,AA0353",9/8/24,13:30,9/8/24,22:03,9/10/24,15:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,1057,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
352,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA2001","AA2833,AA0353",9/8/24,13:30,9/8/24,22:03,9/10/24,16:25,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,1002,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
353,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA2001","AA0493,AA0554",9/8/24,13:30,9/8/24,22:03,9/10/24,16:35,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,1127,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
354,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA2001","AA1504,AA0353",9/8/24,13:30,9/8/24,22:03,9/10/24,17:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,937,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
355,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA2001","AA1669,AA0353",9/8/24,13:30,9/8/24,22:03,9/10/24,18:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,877,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
356,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA2001","AA1675,AA0554",9/8/24,13:30,9/8/24,22:03,9/10/24,19:25,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,957,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
357,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA2001","AA1641,AA0353",9/8/24,13:30,9/8/24,22:03,9/10/24,23:59,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,548,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
358,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA2001","AA1641,AA1215",9/8/24,13:30,9/8/24,22:03,9/10/24,23:59,9/11/24,12:01,"VNN0ADM1,VNN0ADM1","LNN0ADM1,LNN0ADM1","V,V","L,L",10387,13219,2832,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,573,662,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
359,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1668","AA0971,AA0353",9/8/24,13:30,9/9/24,9:00,9/10/24,0:55,9/10/24,10:07,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,492,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
360,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA1668","AA0852,AA0554",9/8/24,13:30,9/9/24,9:00,9/10/24,6:05,9/10/24,12:22,"Y,Y","Y,Y","Y,Y","Y,Y",69510,74707,5197,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,317,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
361,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1668","AA1540,AA0353",9/8/24,13:30,9/9/24,9:00,9/10/24,15:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,1057,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
362,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1668","AA2833,AA0353",9/8/24,13:30,9/9/24,9:00,9/10/24,16:25,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,1002,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
363,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA1668","AA0493,AA0554",9/8/24,13:30,9/9/24,9:00,9/10/24,16:35,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,1127,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
364,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1668","AA1504,AA0353",9/8/24,13:30,9/9/24,9:00,9/10/24,17:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,937,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
365,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1668","AA1669,AA0353",9/8/24,13:30,9/9/24,9:00,9/10/24,18:30,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,877,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
366,12/13/23,16:02,MX,PVR,LAX,0,PHX,PHX,AA,"AA0554,AA1668","AA1675,AA0554",9/8/24,13:30,9/9/24,9:00,9/10/24,19:25,9/11/24,12:22,"VNN0ADM1,VNN0ADM1","GNN0NDM1,GNN0NDM1","V,V","G,G",7573,10292,2719,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,957,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
367,12/13/23,16:02,MX,PVR,LAX,0,PHX,DFW,AA,"AA0554,AA1668","AA1641,AA0353",9/8/24,13:30,9/9/24,9:00,9/10/24,23:59,9/11/24,10:07,"VNN0ADM1,VNN0ADM1","VNN0ADM1,VNN0ADM1","V,V","V,V",8824,11593,2769,MXN,Expedia,,,0,E,ECONOMY,ECONOMY,"0,0","0,0",2,1230,548,"AA,AA","AA,AA","AA,AA","AA,AA",AS_TEST
